"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"WP4C0871",1,NA,NA,NA,NA,NA,NA,999,"WP4C0871"
"WP4C0872",5,0.494475686788633,0.458679515107279,0.0321362804003876,857,1.11388658660456,0.857,999,"WP4C0872"
"WP4C0873",1,NA,NA,NA,NA,NA,NA,999,"WP4C0873"
"WP4C0874",1,NA,NA,NA,NA,NA,NA,999,"WP4C0874"
"WP4C0910",1,NA,NA,NA,NA,NA,NA,999,"WP4C0910"
"WP4C0913",1,NA,NA,NA,NA,NA,NA,999,"WP4C0913"
"WP4C0914",1,NA,NA,NA,NA,NA,NA,999,"WP4C0914"
"WP4C0915",3,0.353432218842204,0.382948207978698,0.0403718235029823,182,-0.731103690035539,0.182,999,"WP4C0915"
"WP4C0917",1,NA,NA,NA,NA,NA,NA,999,"WP4C0917"
"WP4C0920",1,NA,NA,NA,NA,NA,NA,999,"WP4C0920"
"WP4C0922",4,0.433944205408452,0.429814372198843,0.0372368700592922,536,0.110907098341854,0.536,999,"WP4C0922"
"WP4C0924",1,NA,NA,NA,NA,NA,NA,999,"WP4C0924"
"WP4C0925",2,0.326448872336848,0.287753297959882,0.0458301825625383,855.5,0.844325119677711,0.8555,999,"WP4C0925"
"WP4C0928",1,NA,NA,NA,NA,NA,NA,999,"WP4C0928"
"WP4C0931",4,0.41175306844306,0.429071699486618,0.0367982430814933,283,-0.470637443347619,0.283,999,"WP4C0931"
"WP4C1326",1,NA,NA,NA,NA,NA,NA,999,"WP4C1326"
"WP4C1330",1,NA,NA,NA,NA,NA,NA,999,"WP4C1330"
"WP4D0763",4,0.432137041636387,0.431235960879381,0.036192372840831,493,0.0248969792881026,0.493,999,"WP4D0763"
"WP4D0764",2,0.288594885176436,0.289092162009461,0.0450172226848523,396,-0.0110463685533507,0.396,999,"WP4D0764"
"WP4D0765",2,0.151902523020521,0.286609868556604,0.0484684115022072,18,-2.7792812134961,0.018,999,"WP4D0765"
"WP4D0766",3,0.384112493788237,0.382385844169661,0.0397886591026551,497,0.0433955216767155,0.497,999,"WP4D0766"
"WP4D0767",1,NA,NA,NA,NA,NA,NA,999,"WP4D0767"
"WP4D0768",1,NA,NA,NA,NA,NA,NA,999,"WP4D0768"
"WP4D0769",1,NA,NA,NA,NA,NA,NA,999,"WP4D0769"
"WP4D0789",3,0.393710880206488,0.383138910883298,0.0406538750237528,599,0.260048256581016,0.599,999,"WP4D0789"
"WP4D0791",1,NA,NA,NA,NA,NA,NA,999,"WP4D0791"
"WP4D0794",6,0.46628132573597,0.478856890364646,0.0287259125324547,325,-0.437777724709978,0.325,999,"WP4D0794"
"WP4D0797",3,0.348023021072383,0.382021058857943,0.0404313825340487,175,-0.840882395177296,0.175,999,"WP4D0797"
"WP4D0850",2,0.332500109398478,0.288441965055203,0.0446248114381409,900,0.987301524048984,0.9,999,"WP4D0850"
"WP4D0877",3,0.346494078389977,0.38435454344443,0.0400962161970857,139,-0.944240345980707,0.139,999,"WP4D0877"
"WP4D0878",1,NA,NA,NA,NA,NA,NA,999,"WP4D0878"
"WP4D0879",1,NA,NA,NA,NA,NA,NA,999,"WP4D0879"
"WP4D0880",4,0.40549955048564,0.431272299877383,0.0359213363046207,207,-0.717477467240777,0.207,999,"WP4D0880"
"WP4D0881",1,NA,NA,NA,NA,NA,NA,999,"WP4D0881"
"WP4D0883",2,0.283908548215794,0.287479040185438,0.0461472129942828,354,-0.0773717790949971,0.354,999,"WP4D0883"
"WP4D0884",1,NA,NA,NA,NA,NA,NA,999,"WP4D0884"
"WP4D0886",3,0.402624284153805,0.383790583148604,0.0409341472148174,700,0.460097553916638,0.7,999,"WP4D0886"
"WP4D0890",2,0.272531505518169,0.286012021925884,0.0466843460770434,297,-0.288758814045879,0.297,999,"WP4D0890"
"WP4D0891",1,NA,NA,NA,NA,NA,NA,999,"WP4D0891"
"WP4D0893",2,0.277445286498077,0.289087867468235,0.0461675407529366,309,-0.252181094775276,0.309,999,"WP4D0893"
"WP4D0895",3,0.364841316452263,0.383953673744596,0.0401409069378226,265,-0.476131675897045,0.265,999,"WP4D0895"
"WP4D0896",1,NA,NA,NA,NA,NA,NA,999,"WP4D0896"
"WP4D0897",2,0.321757946677312,0.288637967267109,0.0473257807739204,805,0.69982954044478,0.805,999,"WP4D0897"
"WP4D0899",1,NA,NA,NA,NA,NA,NA,999,"WP4D0899"
"WP4D0901",2,0.313668345948392,0.288713924569772,0.0445876990022455,736,0.559670535529601,0.736,999,"WP4D0901"
"WP4D0902",2,0.305528882022633,0.288328050476666,0.0469629635927655,599,0.366263758290935,0.599,999,"WP4D0902"
"WP4D0905",1,NA,NA,NA,NA,NA,NA,999,"WP4D0905"
"WP4D0906",1,NA,NA,NA,NA,NA,NA,999,"WP4D0906"
"WP4D0907",1,NA,NA,NA,NA,NA,NA,999,"WP4D0907"
"WP4E0812",2,0.337022593827179,0.287639784775506,0.0475066070617064,907,1.03949349587375,0.907,999,"WP4E0812"
"WP4E0814",2,0.289290565435515,0.28805862546437,0.0469612399580647,407,0.026233122725144,0.407,999,"WP4E0814"
"WP4E0820",1,NA,NA,NA,NA,NA,NA,999,"WP4E0820"
"WP4E0825",1,NA,NA,NA,NA,NA,NA,999,"WP4E0825"
"WP4E0826",1,NA,NA,NA,NA,NA,NA,999,"WP4E0826"
"WP4E0827",3,0.376721152556983,0.384117503161161,0.0399915889604988,387,-0.184947655155277,0.387,999,"WP4E0827"
"WP4E0828",1,NA,NA,NA,NA,NA,NA,999,"WP4E0828"
"WP4E0829",1,NA,NA,NA,NA,NA,NA,999,"WP4E0829"
"WP4E0831",2,0.192412915366926,0.288346116613024,0.0435402681728023,42,-2.20332132235287,0.042,999,"WP4E0831"
"WP4E0832",1,NA,NA,NA,NA,NA,NA,999,"WP4E0832"
"WP4E0834",2,0.337022593827179,0.287639784775506,0.0475066070617064,907,1.03949349587375,0.907,999,"WP4E0834"
"WP4E0835",1,NA,NA,NA,NA,NA,NA,999,"WP4E0835"
"WP4E0836",4,0.447970384992333,0.433224129373323,0.0345741319204679,693,0.426511232528743,0.693,999,"WP4E0836"
"WP4E0837",1,NA,NA,NA,NA,NA,NA,999,"WP4E0837"
"WP4E0838",1,NA,NA,NA,NA,NA,NA,999,"WP4E0838"
"WP4E0839",1,NA,NA,NA,NA,NA,NA,999,"WP4E0839"
"WP4E0840",1,NA,NA,NA,NA,NA,NA,999,"WP4E0840"
"WP4E0841",2,0.337022593827179,0.287639784775506,0.0475066070617064,907,1.03949349587375,0.907,999,"WP4E0841"
"WP4E0842",1,NA,NA,NA,NA,NA,NA,999,"WP4E0842"
"WP4E0843",1,NA,NA,NA,NA,NA,NA,999,"WP4E0843"
"WP4E0844",2,0.321757946677312,0.288637967267109,0.0473257807739204,805,0.69982954044478,0.805,999,"WP4E0844"
"WP4E0845",1,NA,NA,NA,NA,NA,NA,999,"WP4E0845"
"WP4E0849",1,NA,NA,NA,NA,NA,NA,999,"WP4E0849"
"WP4E1319",1,NA,NA,NA,NA,NA,NA,999,"WP4E1319"
"WP4E1320",1,NA,NA,NA,NA,NA,NA,999,"WP4E1320"
"WP5A0997",3,0.356881968825205,0.385114014418657,0.0396775309413879,196,-0.711537359397609,0.196,999,"WP5A0997"
"WP5A0998",1,NA,NA,NA,NA,NA,NA,999,"WP5A0998"
"WP5A0999",1,NA,NA,NA,NA,NA,NA,999,"WP5A0999"
"WP5A1050",2,0.290345089505574,0.288156160426351,0.0453592340887625,433,0.0482576287540531,0.433,999,"WP5A1050"
"WP5A1051",11,0.52623526899657,0.521606910869621,0.0210758516741688,584,0.219604796925998,0.584,999,"WP5A1051"
"WP5A1053",2,0.288594885176436,0.289092162009461,0.0450172226848523,396,-0.0110463685533507,0.396,999,"WP5A1053"
"WP5A1054",1,NA,NA,NA,NA,NA,NA,999,"WP5A1054"
"WP5A1055",4,0.34482895056335,0.430649147712672,0.036046945068711,19,-2.38078974475466,0.019,999,"WP5A1055"
"WP5A1056",1,NA,NA,NA,NA,NA,NA,999,"WP5A1056"
"WP5A1057",1,NA,NA,NA,NA,NA,NA,999,"WP5A1057"
"WP5A1059",3,0.343126348095715,0.38188887180936,0.0413918401237345,130,-0.936477421582876,0.13,999,"WP5A1059"
"WP5A1060",2,0.273201626093257,0.285942151118566,0.0478564290621267,292,-0.266223896663278,0.292,999,"WP5A1060"
"WP5A1061",1,NA,NA,NA,NA,NA,NA,999,"WP5A1061"
"WP5A1062",1,NA,NA,NA,NA,NA,NA,999,"WP5A1062"
"WP5A1063",2,0.284730207828393,0.286256240132868,0.0461189851969859,396,-0.0330890260910361,0.396,999,"WP5A1063"
"WP5A1064",1,NA,NA,NA,NA,NA,NA,999,"WP5A1064"
"WP5A1065",5,0.460609705406913,0.461317791537296,0.0321799715651883,504,-0.0220039389702094,0.504,999,"WP5A1065"
"WP5A1067",1,NA,NA,NA,NA,NA,NA,999,"WP5A1067"
"WP5A1068",2,0.284343623543768,0.287825820544752,0.0439459544872367,357,-0.0792381697385836,0.357,999,"WP5A1068"
"WP5A1069",2,0.346133429835952,0.286462559837689,0.0465893585364193,930.5,1.28078324906788,0.9305,999,"WP5A1069"
"WP5A1070",2,0.310725367084826,0.28591607444713,0.0457932217876604,713.5,0.541767791590094,0.7135,999,"WP5A1070"
"WP5A1071",4,0.414546752635243,0.430398591040684,0.034010741656867,288,-0.466083291136945,0.288,999,"WP5A1071"
"WP5A1074",2,0.212196300627509,0.286912490275731,0.0469753593453612,81,-1.59054003395508,0.081,999,"WP5A1074"
"WP5A1075",1,NA,NA,NA,NA,NA,NA,999,"WP5A1075"
"WP5A1076",1,NA,NA,NA,NA,NA,NA,999,"WP5A1076"
"WP5A1078",1,NA,NA,NA,NA,NA,NA,999,"WP5A1078"
"WP5A1101",2,0.308897784873896,0.291695971482649,0.0426838502887643,647,0.40300519458469,0.647,999,"WP5A1101"
"WP5A1103",3,0.37198455496903,0.380768579275351,0.0424503406121009,358,-0.206924707308877,0.358,999,"WP5A1103"
"WP5A1105",1,NA,NA,NA,NA,NA,NA,999,"WP5A1105"
"WP5A1106",2,0.223330872809829,0.286068753376512,0.0474575071351607,98,-1.32198011134473,0.098,999,"WP5A1106"
"WP5A1107",3,0.339713466740514,0.380369676168624,0.0411582849219958,136,-0.987801350448942,0.136,999,"WP5A1107"
"WP5A1108",3,0.394337031808324,0.38320046446928,0.0409613616474849,616,0.271879812855981,0.616,999,"WP5A1108"
"WP5A1109",2,0.304585875000795,0.286080304764175,0.0487073820502928,612,0.379933584143619,0.612,999,"WP5A1109"
"WP5A1110",1,NA,NA,NA,NA,NA,NA,999,"WP5A1110"
"WP5B1082",4,0.420119744603048,0.42907471310736,0.0355244696282093,384,-0.252078879657674,0.384,999,"WP5B1082"
"WP5B1083",1,NA,NA,NA,NA,NA,NA,999,"WP5B1083"
"WP5B1086",5,0.451836752064594,0.459601271227338,0.0319996874668983,373,-0.242643593653064,0.373,999,"WP5B1086"
"WP5B1087",3,0.427132644191458,0.382302123897566,0.0422174779158313,883,1.06189480061482,0.883,999,"WP5B1087"
"WP5B1088",5,0.455818057352502,0.45943506284008,0.0324424708184938,443,-0.111489827880682,0.443,999,"WP5B1088"
"WP5B1090",1,NA,NA,NA,NA,NA,NA,999,"WP5B1090"
"WP5B1092",3,0.353628254443015,0.380094285128506,0.0417910551643852,224,-0.633294148266566,0.224,999,"WP5B1092"
"WP5B1093",1,NA,NA,NA,NA,NA,NA,999,"WP5B1093"
"WP5B1096",1,NA,NA,NA,NA,NA,NA,999,"WP5B1096"
"WP5B1097",5,0.485751882766399,0.45884443432964,0.0325953754933383,799,0.825498955895068,0.799,999,"WP5B1097"
"WP5B1111",2,0.305692937847769,0.288045750011075,0.0462021982122722,632,0.381955589117549,0.632,999,"WP5B1111"
"WP5B1112",2,0.272531505518169,0.286012021925884,0.0466843460770434,297,-0.288758814045879,0.297,999,"WP5B1112"
"WP5B1113",4,0.410221150728374,0.428677251023503,0.0368918952084361,275,-0.500275201120842,0.275,999,"WP5B1113"
"WP5B1115",2,0.275458237306493,0.286134736732517,0.047010757241521,323,-0.227107582444861,0.323,999,"WP5B1115"
"WP5B1116",3,0.343470372090801,0.383699707552878,0.041352504474123,132,-0.97283915384742,0.132,999,"WP5B1116"
"WP5B1117",5,0.44157172011384,0.458223305044985,0.0307772552400331,286,-0.541035410769366,0.286,999,"WP5B1117"
"WP5B1118",3,0.324821626197191,0.382115405352758,0.0425651718746909,87,-1.34602485159078,0.087,999,"WP5B1118"
"WP5B1119",2,0.148712803752737,0.287811380007273,0.0460405081237949,19,-3.02122157037287,0.019,999,"WP5B1119"
"WP5B1120",5,0.415750756514851,0.460129878010506,0.0315078409754112,76,-1.40851039366007,0.076,999,"WP5B1120"
"WP5B1121",3,0.390598099434433,0.38279657535487,0.0435053455130782,546,0.179323344925926,0.546,999,"WP5B1121"
"WP5B1122",6,0.496992943517835,0.477789847443401,0.0303641858043989,738,0.63242585189462,0.738,999,"WP5B1122"
"WP5B1123",2,0.295450631239806,0.284267377941815,0.0487058121328258,496,0.229608188597557,0.496,999,"WP5B1123"
"WP5B1124",1,NA,NA,NA,NA,NA,NA,999,"WP5B1124"
"WP5B1125",1,NA,NA,NA,NA,NA,NA,999,"WP5B1125"
"WP5B1126",2,0.297016596337646,0.286847686219141,0.0468178615234598,502,0.217201507877703,0.502,999,"WP5B1126"
"WP5B1127",2,0.356385195399584,0.285074870734442,0.0472757363364953,950,1.50839162308496,0.95,999,"WP5B1127"
"WP5B1128",1,NA,NA,NA,NA,NA,NA,999,"WP5B1128"
"WP5B1129",4,0.470677648378767,0.430434173077225,0.0357059378754621,867,1.12708075171997,0.867,999,"WP5B1129"
"WP5B1130",3,0.390827701715986,0.382993974624947,0.0411266805938577,569,0.190477981152921,0.569,999,"WP5B1130"
"WP5B1131",1,NA,NA,NA,NA,NA,NA,999,"WP5B1131"
"WP5B1133",2,0.313828365113799,0.288567913397846,0.0474227467379577,717,0.53266530206557,0.717,999,"WP5B1133"
"WP5B1349",1,NA,NA,NA,NA,NA,NA,999,"WP5B1349"
"WP5B1352",1,NA,NA,NA,NA,NA,NA,999,"WP5B1352"
"WP5B1353",2,0.296139500489212,0.283947697516716,0.0488866199137716,499,0.249389362447231,0.499,999,"WP5B1353"
"WP5C1098",3,0.408311093717795,0.383630182911493,0.0385165874977874,782,0.640786539246761,0.782,999,"WP5C1098"
"WP5C1100",1,NA,NA,NA,NA,NA,NA,999,"WP5C1100"
"WP5C1135",2,0.16612570541611,0.284744885403188,0.048199964467184,37.5,-2.4609806521297,0.0375,999,"WP5C1135"
"WP5C1137",1,NA,NA,NA,NA,NA,NA,999,"WP5C1137"
"WP5C1141",1,NA,NA,NA,NA,NA,NA,999,"WP5C1141"
"WP5C1143",3,0.318791721096738,0.384559301615849,0.04192061581923,66,-1.56886007597583,0.066,999,"WP5C1143"
"WP5C1147",3,0.405082345148217,0.382575414977714,0.0435689159854373,716,0.516582284902989,0.716,999,"WP5C1147"
"WP5C1149",2,0.334211185106064,0.288471807924285,0.0452893579054786,893,1.0099365346985,0.893,999,"WP5C1149"
"WP5C1151",1,NA,NA,NA,NA,NA,NA,999,"WP5C1151"
"WP5C1153",1,NA,NA,NA,NA,NA,NA,999,"WP5C1153"
"WP5C1155",2,0.342357751117161,0.284603453384601,0.0474774167994613,933,1.21645830009049,0.933,999,"WP5C1155"
"WP5C1156",1,NA,NA,NA,NA,NA,NA,999,"WP5C1156"
"WP5C1157",3,0.353432218842204,0.382948207978698,0.0403718235029823,182,-0.731103690035539,0.182,999,"WP5C1157"
"WP5C1158",2,0.16612570541611,0.284744885403188,0.048199964467184,37.5,-2.4609806521297,0.0375,999,"WP5C1158"
"WP5C1162",2,0.313668345948392,0.288713924569772,0.0445876990022455,736,0.559670535529601,0.736,999,"WP5C1162"
"WP5C1164",1,NA,NA,NA,NA,NA,NA,999,"WP5C1164"
"WP5C1165",1,NA,NA,NA,NA,NA,NA,999,"WP5C1165"
"WP5C1245",4,0.435255153974463,0.432582449336474,0.0349255277549061,518,0.0765258196453076,0.518,999,"WP5C1245"
"WP5C1247",2,0.239371480130779,0.289035384612281,0.0476874038458764,130,-1.04144701695261,0.13,999,"WP5C1247"
"WP5C1248",3,0.36037489242588,0.385344000642388,0.0411479143891271,226,-0.606813457916262,0.226,999,"WP5C1248"
"WP5C1249",2,0.313668345948392,0.288713924569772,0.0445876990022455,736,0.559670535529601,0.736,999,"WP5C1249"
"WP5C1250",2,0.193189990682747,0.285992669684526,0.048064199542238,54,-1.93080671030889,0.054,999,"WP5C1250"
"WP5C1357",3,0.403813517827656,0.383679619625138,0.0426394091109837,709,0.472189897146859,0.709,999,"WP5C1357"
"WP5D1166",2,0.337022593827179,0.287639784775506,0.0475066070617064,907,1.03949349587375,0.907,999,"WP5D1166"
"WP5D1168",2,0.320574374365762,0.286115598712089,0.0483379642623407,816,0.712871884025942,0.816,999,"WP5D1168"
"WP5D1170",1,NA,NA,NA,NA,NA,NA,999,"WP5D1170"
"WP5D1174",2,0.162152941693945,0.287759267765583,0.0501348930606707,33,-2.5053673879315,0.033,999,"WP5D1174"
"WP5D1175",1,NA,NA,NA,NA,NA,NA,999,"WP5D1175"
"WP5D1177",1,NA,NA,NA,NA,NA,NA,999,"WP5D1177"
"WP5D1179",1,NA,NA,NA,NA,NA,NA,999,"WP5D1179"
"WP5D1180",1,NA,NA,NA,NA,NA,NA,999,"WP5D1180"
"WP5D1181",1,NA,NA,NA,NA,NA,NA,999,"WP5D1181"
"WP5D1185",6,0.46162931152431,0.477190519754329,0.0309574628707261,276,-0.502664197482862,0.276,999,"WP5D1185"
"WP5D1189",3,0.441726892826767,0.385367419215339,0.0398777145753027,914,1.41330751302215,0.914,999,"WP5D1189"
"WP5D1215",1,NA,NA,NA,NA,NA,NA,999,"WP5D1215"
"WP5D1217",3,0.376538395802914,0.384707337819847,0.0411824578877351,370,-0.19835974917287,0.37,999,"WP5D1217"
"WP5D1220",3,0.37824455127199,0.384784194842241,0.0411500051678956,399,-0.158922059512955,0.399,999,"WP5D1220"
"WP5D1221",3,0.401118614816583,0.381686241949102,0.0427381650566916,690,0.454684304805887,0.69,999,"WP5D1221"
"WP5D1222",3,0.375805312413158,0.382918468855635,0.0394846157897256,374,-0.180150073647884,0.374,999,"WP5D1222"
"WP5D1223",2,0.321757946677312,0.288637967267109,0.0473257807739204,805,0.69982954044478,0.805,999,"WP5D1223"
"WP5D1224",2,0.320939856125723,0.288664273097948,0.0477584691667442,795,0.675808575754143,0.795,999,"WP5D1224"
"WP5D1229",2,0.351280174860467,0.287331080126509,0.0465043057560056,954,1.37512201707687,0.954,999,"WP5D1229"
"WP5D1230",2,0.219963704960614,0.285379761099961,0.0504028425502838,98,-1.29786442250923,0.098,999,"WP5D1230"
"WP5D1231",2,0.313668345948392,0.288713924569772,0.0445876990022455,736,0.559670535529601,0.736,999,"WP5D1231"
"WP5D1232",3,0.403073673164686,0.38467984503888,0.0384749561901988,725,0.478072750359407,0.725,999,"WP5D1232"
"WP5D1234",5,0.465042850129126,0.45940208366233,0.0321067142814916,595,0.175688063790686,0.595,999,"WP5D1234"
"WP5D1235",1,NA,NA,NA,NA,NA,NA,999,"WP5D1235"
"WP5D1238",1,NA,NA,NA,NA,NA,NA,999,"WP5D1238"
"WP5D1239",2,0.321757946677312,0.288637967267109,0.0473257807739204,805,0.69982954044478,0.805,999,"WP5D1239"
"WP5D1240",1,NA,NA,NA,NA,NA,NA,999,"WP5D1240"
"WP5D1244",1,NA,NA,NA,NA,NA,NA,999,"WP5D1244"
"WP5D1360",1,NA,NA,NA,NA,NA,NA,999,"WP5D1360"
"WP5E1192",1,NA,NA,NA,NA,NA,NA,999,"WP5E1192"
"WP5E1193",1,NA,NA,NA,NA,NA,NA,999,"WP5E1193"
"WP5E1195",1,NA,NA,NA,NA,NA,NA,999,"WP5E1195"
"WP5E1196",4,0.432865902909688,0.430412983525582,0.033403220336192,517,0.0734336198551485,0.517,999,"WP5E1196"
"WP5E1201",3,0.371609816599196,0.384268941791934,0.0402929253375824,320,-0.31417736703595,0.32,999,"WP5E1201"
"WP5E1203",1,NA,NA,NA,NA,NA,NA,999,"WP5E1203"
"WP5E1205",3,0.375058191314808,0.38326505734658,0.0415336098730841,367,-0.197595779823848,0.367,999,"WP5E1205"
"WP5E1208",2,0.313668345948392,0.288713924569772,0.0445876990022455,736,0.559670535529601,0.736,999,"WP5E1208"
"WP5E1209",1,NA,NA,NA,NA,NA,NA,999,"WP5E1209"
"WP5E1210",3,0.375058191314808,0.38326505734658,0.0415336098730841,367,-0.197595779823848,0.367,999,"WP5E1210"
"WP5E1213",1,NA,NA,NA,NA,NA,NA,999,"WP5E1213"
"WP5E1214",1,NA,NA,NA,NA,NA,NA,999,"WP5E1214"
"WP5E1251",2,0.167448015813864,0.289524744828175,0.0474284653763332,30,-2.57391269242347,0.03,999,"WP5E1251"
"WP5E1253",1,NA,NA,NA,NA,NA,NA,999,"WP5E1253"
"WP5E1254",1,NA,NA,NA,NA,NA,NA,999,"WP5E1254"
"WP5E1256",1,NA,NA,NA,NA,NA,NA,999,"WP5E1256"
"WP5E1257",1,NA,NA,NA,NA,NA,NA,999,"WP5E1257"
"WP5E1259",2,0.314939425921875,0.284949518155618,0.0472180367552279,773,0.635136694092557,0.773,999,"WP5E1259"
