"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"WS1E0968",2,0.0978040141055009,0.117114118786143,0.0429059951553421,335,-0.45005609614063,0.335,999,"WS1E0968"
"WS1E0969",1,NA,NA,NA,NA,NA,NA,999,"WS1E0969"
"WS1E0970",4,0.181247859429119,0.174607182524921,0.0378088315034851,573,0.175638247471007,0.573,999,"WS1E0970"
"WS1E0972",2,0.141170614949284,0.116642970995396,0.0435230826792128,730,0.56355484133946,0.73,999,"WS1E0972"
"WS1E0973",2,0.12706968117928,0.117031418459681,0.0443147391608891,621.5,0.22652198590526,0.6215,999,"WS1E0973"
"WS1E0974",1,NA,NA,NA,NA,NA,NA,999,"WS1E0974"
"WS1E0975",1,NA,NA,NA,NA,NA,NA,999,"WS1E0975"
"WS1E0976",1,NA,NA,NA,NA,NA,NA,999,"WS1E0976"
"WS1E0977",1,NA,NA,NA,NA,NA,NA,999,"WS1E0977"
"WS1E0979",1,NA,NA,NA,NA,NA,NA,999,"WS1E0979"
"WS1E0981",2,0.0843912876200296,0.116171168967113,0.0436344165242495,240,-0.728321446201127,0.24,999,"WS1E0981"
"WS2D0925",2,0.114851285085146,0.117115170789096,0.0440718505202255,495,-0.0513680654936764,0.495,999,"WS2D0925"
"WS2D0927",4,0.121935205963519,0.175192288948758,0.03780801398875,80,-1.40861889759895,0.08,999,"WS2D0927"
"WS2D0928",8,0.16836163841396,0.204162648548721,0.0282904943714524,108,-1.26547842058525,0.108,999,"WS2D0928"
"WS2D0929",2,0.158979976668779,0.11660196659779,0.0430460516615783,842,0.984480769668705,0.842,999,"WS2D0929"
"WS2D0931",3,0.158820787637673,0.155757114655063,0.0410159121126514,538,0.0746947422306666,0.538,999,"WS2D0931"
"WS2D0932",2,0.122201030071258,0.116005534284658,0.0453164408673017,577,0.13671629254253,0.577,999,"WS2D0932"
"WS2D0933",1,NA,NA,NA,NA,NA,NA,999,"WS2D0933"
"WS2D0934",2,0.158979976668779,0.11660196659779,0.0430460516615783,842,0.984480769668705,0.842,999,"WS2D0934"
"WS2D0936",2,0.0374332507387962,0.1170284887097,0.0451415897246024,29,-1.76323515535219,0.029,999,"WS2D0936"
"WS2D0938",1,NA,NA,NA,NA,NA,NA,999,"WS2D0938"
"WS2D0939",1,NA,NA,NA,NA,NA,NA,999,"WS2D0939"
"WS2D0940",3,0.145499362024289,0.152753076208611,0.041000380485802,454,-0.176918216328112,0.454,999,"WS2D0940"
"WS2D0942",2,0.128320733359416,0.116652175255781,0.0431858872208835,638,0.270193779832598,0.638,999,"WS2D0942"
"WS2E0984",2,0.122201030071258,0.116005534284658,0.0453164408673017,577,0.13671629254253,0.577,999,"WS2E0984"
"WS2E0985",1,NA,NA,NA,NA,NA,NA,999,"WS2E0985"
"WS2E0986",2,0.0434587899624869,0.11535121232469,0.044327599607354,32,-1.6218433436282,0.032,999,"WS2E0986"
"WS2E0989",2,0.158979976668779,0.11660196659779,0.0430460516615783,842,0.984480769668705,0.842,999,"WS2E0989"
"WS2E0990",1,NA,NA,NA,NA,NA,NA,999,"WS2E0990"
"WS2E0992",3,0.158820787637673,0.155757114655063,0.0410159121126514,538,0.0746947422306666,0.538,999,"WS2E0992"
"WS2E0993",3,0.118143269275901,0.152786997110259,0.0396986276389728,189,-0.872668147358005,0.189,999,"WS2E0993"
"WS2E0995",1,NA,NA,NA,NA,NA,NA,999,"WS2E0995"
"WS2E0996",1,NA,NA,NA,NA,NA,NA,999,"WS2E0996"
"WS2E0997",3,0.136849370865862,0.154906714073339,0.0404042287815061,353,-0.446917160704262,0.353,999,"WS2E0997"
"WS2E0998",1,NA,NA,NA,NA,NA,NA,999,"WS2E0998"
"WS2E0999",1,NA,NA,NA,NA,NA,NA,999,"WS2E0999"
"WS2E1001",3,0.124537677722094,0.154858546656293,0.0409516132783274,246,-0.740407190508562,0.246,999,"WS2E1001"
"WS2E1002",2,0.148047462211989,0.119084884650115,0.0430575467414367,774,0.672648112903314,0.774,999,"WS2E1002"
"WS2E1003",1,NA,NA,NA,NA,NA,NA,999,"WS2E1003"
"WS2E1005",1,NA,NA,NA,NA,NA,NA,999,"WS2E1005"
"WS2E1006",3,0.145334712163464,0.156673273472789,0.0404567986978274,415,-0.280263433446948,0.415,999,"WS2E1006"
"WS2E1007",3,0.193095460575542,0.15637747451182,0.0403702575502797,821,0.909530636954451,0.821,999,"WS2E1007"
"WS2E1008",4,0.201566922523649,0.175753616244951,0.037491480999098,753,0.688511245509839,0.753,999,"WS2E1008"
"WS2E1009",1,NA,NA,NA,NA,NA,NA,999,"WS2E1009"
"WS2E1011",1,NA,NA,NA,NA,NA,NA,999,"WS2E1011"
"WS2E1013",1,NA,NA,NA,NA,NA,NA,999,"WS2E1013"
"WS2E1014",1,NA,NA,NA,NA,NA,NA,999,"WS2E1014"
"WS2E1015",1,NA,NA,NA,NA,NA,NA,999,"WS2E1015"
"WS2E1017",3,0.193095460575542,0.15637747451182,0.0403702575502797,821,0.909530636954451,0.821,999,"WS2E1017"
"WS2E1018",1,NA,NA,NA,NA,NA,NA,999,"WS2E1018"
"WS2E1019",1,NA,NA,NA,NA,NA,NA,999,"WS2E1019"
"WS3D0894",1,NA,NA,NA,NA,NA,NA,999,"WS3D0894"
"WS3D0896",2,0.141170614949284,0.116642970995396,0.0435230826792128,730,0.56355484133946,0.73,999,"WS3D0896"
"WS3D0898",2,0.126440280252472,0.116708757365379,0.0440657357201328,607,0.22084103959818,0.607,999,"WS3D0898"
"WS3D0901",1,NA,NA,NA,NA,NA,NA,999,"WS3D0901"
"WS3D0902",1,NA,NA,NA,NA,NA,NA,999,"WS3D0902"
"WS3D0903",1,NA,NA,NA,NA,NA,NA,999,"WS3D0903"
"WS3D0907",2,0.144346525574978,0.11520922483256,0.0434721953996964,758,0.670251421040973,0.758,999,"WS3D0907"
"WS3D0908",1,NA,NA,NA,NA,NA,NA,999,"WS3D0908"
"WS3D0909",1,NA,NA,NA,NA,NA,NA,999,"WS3D0909"
"WS3D0910",1,NA,NA,NA,NA,NA,NA,999,"WS3D0910"
"WS3D0912",1,NA,NA,NA,NA,NA,NA,999,"WS3D0912"
"WS3D0913",2,0.167041915574826,0.116416426629965,0.0434268503954757,875,1.16576469359,0.875,999,"WS3D0913"
"WS3D0914",2,0.107925235122254,0.113362455922491,0.0435672447613593,465,-0.124800657696394,0.465,999,"WS3D0914"
"WS3D0915",1,NA,NA,NA,NA,NA,NA,999,"WS3D0915"
"WS3D0916",1,NA,NA,NA,NA,NA,NA,999,"WS3D0916"
"WS3D0917",3,0.192570084408111,0.156310268468529,0.0397130580686784,810,0.913045172116328,0.81,999,"WS3D0917"
"WS3D0919",1,NA,NA,NA,NA,NA,NA,999,"WS3D0919"
"WS3D0921",1,NA,NA,NA,NA,NA,NA,999,"WS3D0921"
"WS3E1023",2,0.128001390264816,0.114288971652136,0.0429545120004566,657,0.319231158126882,0.657,999,"WS3E1023"
"WS3E1024",1,NA,NA,NA,NA,NA,NA,999,"WS3E1024"
"WS3E1026",1,NA,NA,NA,NA,NA,NA,999,"WS3E1026"
"WS3E1029",3,0.145441761319996,0.154477916181487,0.040653723810952,432,-0.222271270979022,0.432,999,"WS3E1029"
"WS3E1030",2,0.125243115746088,0.117406905855625,0.0421316124677711,615,0.185993590832963,0.615,999,"WS3E1030"
"WS3E1031",2,0.114851285085146,0.117115170789096,0.0440718505202255,495,-0.0513680654936764,0.495,999,"WS3E1031"
"WS3E1032",2,0.133591526202432,0.117946687187496,0.0435195935003562,655,0.359489548421643,0.655,999,"WS3E1032"
"WS3E1034",1,NA,NA,NA,NA,NA,NA,999,"WS3E1034"
"WS3E1035",1,NA,NA,NA,NA,NA,NA,999,"WS3E1035"
"WS3E1036",1,NA,NA,NA,NA,NA,NA,999,"WS3E1036"
"WS3E1037",1,NA,NA,NA,NA,NA,NA,999,"WS3E1037"
"WS3E1039",2,0.085566855643351,0.115878746576942,0.0419873670697857,240,-0.721928833575353,0.24,999,"WS3E1039"
"WS3E1040",1,NA,NA,NA,NA,NA,NA,999,"WS3E1040"
"WS3E1042",2,0.12706968117928,0.117031418459681,0.0443147391608891,621.5,0.22652198590526,0.6215,999,"WS3E1042"
"WS3E1043",2,0.20884925473147,0.117578096251933,0.0434358254630737,976.5,2.1012875318124,0.9765,999,"WS3E1043"
"WS3E1044",2,0.124006130005462,0.116123099159164,0.0420793909296862,603,0.187337094766205,0.603,999,"WS3E1044"
"WS3E1047",1,NA,NA,NA,NA,NA,NA,999,"WS3E1047"
"WS3E1048",1,NA,NA,NA,NA,NA,NA,999,"WS3E1048"
"WS3E1049",1,NA,NA,NA,NA,NA,NA,999,"WS3E1049"
"WS3E1051",1,NA,NA,NA,NA,NA,NA,999,"WS3E1051"
"WS3E1053",5,0.184854457171389,0.185061710117455,0.0345294031813027,507,-0.00600221628442041,0.507,999,"WS3E1053"
"WS3E1055",3,0.192570084408111,0.156310268468529,0.0397130580686784,810,0.913045172116328,0.81,999,"WS3E1055"
"WS3E1056",1,NA,NA,NA,NA,NA,NA,999,"WS3E1056"
"WS3E1058",2,0.141224243943469,0.118100052432549,0.0438747678146353,732,0.527049889098365,0.732,999,"WS3E1058"
"WS3E1059",2,0.148047462211989,0.119084884650115,0.0430575467414367,774,0.672648112903314,0.774,999,"WS3E1059"
"WS3E1061",1,NA,NA,NA,NA,NA,NA,999,"WS3E1061"
"WS3E1064",3,0.145499362024289,0.152753076208611,0.041000380485802,454,-0.176918216328112,0.454,999,"WS3E1064"
"WS3E1066",1,NA,NA,NA,NA,NA,NA,999,"WS3E1066"
"WS3E1067",1,NA,NA,NA,NA,NA,NA,999,"WS3E1067"
"WS3E1068",1,NA,NA,NA,NA,NA,NA,999,"WS3E1068"
"WS3E1069",1,NA,NA,NA,NA,NA,NA,999,"WS3E1069"
"WS3E1070",2,0.148047462211989,0.119084884650115,0.0430575467414367,774,0.672648112903314,0.774,999,"WS3E1070"
"WS3E1071",1,NA,NA,NA,NA,NA,NA,999,"WS3E1071"
"WS3E1072",2,0.114851285085146,0.117115170789096,0.0440718505202255,495,-0.0513680654936764,0.495,999,"WS3E1072"
"WS3E1074",2,0.114851285085146,0.117115170789096,0.0440718505202255,495,-0.0513680654936764,0.495,999,"WS3E1074"
"WS3E1075",2,0.0374332507387962,0.1170284887097,0.0451415897246024,29,-1.76323515535219,0.029,999,"WS3E1075"
"WS3E1077",1,NA,NA,NA,NA,NA,NA,999,"WS3E1077"
"WS3E1081",2,0.114851285085146,0.117115170789096,0.0440718505202255,495,-0.0513680654936764,0.495,999,"WS3E1081"
"WS3E1083",1,NA,NA,NA,NA,NA,NA,999,"WS3E1083"
"WS3E1084",4,0.147497670453955,0.172352834823762,0.036325561630746,258,-0.684233450330754,0.258,999,"WS3E1084"
"WS3E1085",1,NA,NA,NA,NA,NA,NA,999,"WS3E1085"
"WS3E1086",1,NA,NA,NA,NA,NA,NA,999,"WS3E1086"
"WS3E1087",1,NA,NA,NA,NA,NA,NA,999,"WS3E1087"
"WS3E1088",1,NA,NA,NA,NA,NA,NA,999,"WS3E1088"
"WS3E1090",1,NA,NA,NA,NA,NA,NA,999,"WS3E1090"
"WS3E1092",3,0.167213189245907,0.157587206558539,0.0411396778206825,594,0.233982938061045,0.594,999,"WS3E1092"
"WS3E1093",2,0.158979976668779,0.11660196659779,0.0430460516615783,842,0.984480769668705,0.842,999,"WS3E1093"
"WS3E1094",1,NA,NA,NA,NA,NA,NA,999,"WS3E1094"
"WS3E1096",1,NA,NA,NA,NA,NA,NA,999,"WS3E1096"
"WS3E1097",1,NA,NA,NA,NA,NA,NA,999,"WS3E1097"
"WS3E1098",1,NA,NA,NA,NA,NA,NA,999,"WS3E1098"
"WS3E1099",2,0.174192327774925,0.120650788172286,0.0434437370512398,887,1.23243402241133,0.887,999,"WS3E1099"
"WS3E1101",1,NA,NA,NA,NA,NA,NA,999,"WS3E1101"
"WS4D0838",1,NA,NA,NA,NA,NA,NA,999,"WS4D0838"
"WS4D0839",1,NA,NA,NA,NA,NA,NA,999,"WS4D0839"
"WS4D0840",3,0.16793390776898,0.155415516487822,0.0417085321267617,649,0.300139818949089,0.649,999,"WS4D0840"
"WS4D0841",2,0.128001390264816,0.114288971652136,0.0429545120004566,657,0.319231158126882,0.657,999,"WS4D0841"
"WS4D0843",1,NA,NA,NA,NA,NA,NA,999,"WS4D0843"
"WS4D0844",4,0.19676136984132,0.173901636296742,0.0367264861039641,735,0.622431818820551,0.735,999,"WS4D0844"
"WS4D0845",2,0.0490863697085834,0.117335072725237,0.0429657648112135,60,-1.58844380675011,0.06,999,"WS4D0845"
"WS4D0847",2,0.167041915574826,0.116416426629965,0.0434268503954757,875,1.16576469359,0.875,999,"WS4D0847"
"WS4D0848",2,0.114505912088468,0.114066881166185,0.044286875508261,529,0.00991334153164886,0.529,999,"WS4D0848"
"WS4D0849",1,NA,NA,NA,NA,NA,NA,999,"WS4D0849"
"WS4D0850",2,0.126865362048769,0.11635922150544,0.0423542713087278,647,0.248053861362591,0.647,999,"WS4D0850"
"WS4D0852",1,NA,NA,NA,NA,NA,NA,999,"WS4D0852"
"WS4D0853",1,NA,NA,NA,NA,NA,NA,999,"WS4D0853"
"WS4D0854",2,0.135268112607753,0.114301192110245,0.0429822214558613,715,0.487804487235244,0.715,999,"WS4D0854"
"WS4D0855",1,NA,NA,NA,NA,NA,NA,999,"WS4D0855"
"WS4D0856",1,NA,NA,NA,NA,NA,NA,999,"WS4D0856"
"WS4D0858",2,0.152175646652034,0.114571311976983,0.0445138417860064,809,0.844778459154962,0.809,999,"WS4D0858"
"WS4D0860",6,0.22285136379502,0.194018877619205,0.031520405887872,801,0.9147244574953,0.801,999,"WS4D0860"
"WS4D0861",1,NA,NA,NA,NA,NA,NA,999,"WS4D0861"
"WS4D0862",2,0.114505912088468,0.114066881166185,0.044286875508261,529,0.00991334153164886,0.529,999,"WS4D0862"
"WS4D0863",2,0.128001390264816,0.114288971652136,0.0429545120004566,657,0.319231158126882,0.657,999,"WS4D0863"
"WS4D0864",2,0.165872174514688,0.114999799790225,0.0428305127542492,887,1.18776011429878,0.887,999,"WS4D0864"
"WS4D0865",1,NA,NA,NA,NA,NA,NA,999,"WS4D0865"
"WS4D0866",1,NA,NA,NA,NA,NA,NA,999,"WS4D0866"
"WS4D0867",1,NA,NA,NA,NA,NA,NA,999,"WS4D0867"
"WS4D0868",2,0.0813565105252518,0.117610253978328,0.0437367289679041,206,-0.8289084325369,0.206,999,"WS4D0868"
"WS4D0869",2,0.066989274593885,0.116627665049854,0.0437316474814418,136,-1.13506792711238,0.136,999,"WS4D0869"
"WS4D0872",3,0.167724344675625,0.155821972311308,0.0396499848071603,635,0.300186051071758,0.635,999,"WS4D0872"
"WS4D0875",2,0.125243115746088,0.117406905855625,0.0421316124677711,615,0.185993590832963,0.615,999,"WS4D0875"
"WS4D0880",3,0.189071240505557,0.153618801773807,0.0397332167184123,810,0.892261982788861,0.81,999,"WS4D0880"
"WS4D0881",1,NA,NA,NA,NA,NA,NA,999,"WS4D0881"
"WS4D0884",1,NA,NA,NA,NA,NA,NA,999,"WS4D0884"
"WS4D0885",2,0.124868304628533,0.11469144865553,0.0444202719824532,609,0.229103864492843,0.609,999,"WS4D0885"
"WS4D0886",2,0.128001390264816,0.114288971652136,0.0429545120004566,657,0.319231158126882,0.657,999,"WS4D0886"
"WS4D0887",1,NA,NA,NA,NA,NA,NA,999,"WS4D0887"
"WS4D0890",1,NA,NA,NA,NA,NA,NA,999,"WS4D0890"
"WS4D0892",1,NA,NA,NA,NA,NA,NA,999,"WS4D0892"
"WS4D0893",1,NA,NA,NA,NA,NA,NA,999,"WS4D0893"
"WS4E1102",1,NA,NA,NA,NA,NA,NA,999,"WS4E1102"
"WS4E1103",2,0.148047462211989,0.119084884650115,0.0430575467414367,774,0.672648112903314,0.774,999,"WS4E1103"
"WS4E1104",3,0.143373271909885,0.15510948712213,0.0420971372406174,418,-0.278788914912744,0.418,999,"WS4E1104"
"WS4E1107",2,0.158979976668779,0.11660196659779,0.0430460516615783,842,0.984480769668705,0.842,999,"WS4E1107"
"WS4E1110",1,NA,NA,NA,NA,NA,NA,999,"WS4E1110"
"WS4E1111",3,0.11029441538741,0.152444561308679,0.0403723509134102,146,-1.04403496372238,0.146,999,"WS4E1111"
"WS4E1112",1,NA,NA,NA,NA,NA,NA,999,"WS4E1112"
"WS4E1113",2,0.0953670917471361,0.114044180075348,0.0441257314112695,345.5,-0.423269773233531,0.3455,999,"WS4E1113"
"WS4E1117",4,0.16350312575498,0.174985987170067,0.0376270048799516,392,-0.305176068404133,0.392,999,"WS4E1117"
"WS4E1119",3,0.182445591060118,0.155904790803322,0.0412753852764559,735,0.643017626099177,0.735,999,"WS4E1119"
"WS4E1121",1,NA,NA,NA,NA,NA,NA,999,"WS4E1121"
"WS4E1122",2,0.136837498388448,0.116901602753418,0.0429740609799469,698,0.463905322895415,0.698,999,"WS4E1122"
"WS4E1123",1,NA,NA,NA,NA,NA,NA,999,"WS4E1123"
"WS4E1124",2,0.20884925473147,0.117578096251933,0.0434358254630737,976.5,2.1012875318124,0.9765,999,"WS4E1124"
"WS4E1126",3,0.194975172269614,0.156214805961091,0.0399685774929071,840,0.969770973595476,0.84,999,"WS4E1126"
"WS4E1127",1,NA,NA,NA,NA,NA,NA,999,"WS4E1127"
"WS4E1128",1,NA,NA,NA,NA,NA,NA,999,"WS4E1128"
"WS4E1129",2,0.125826139627199,0.11584230202726,0.0423511136455706,622,0.235739671062536,0.622,999,"WS4E1129"
"WS4E1130",2,0.142415408281278,0.117102209089287,0.0432010151163138,735,0.585939916546837,0.735,999,"WS4E1130"
"WS4E1132",2,0.0649551100062905,0.119026900700311,0.0442761531202763,110,-1.22123958120603,0.11,999,"WS4E1132"
"WS4E1135",4,0.15423878325603,0.172173687810321,0.0378036528656647,332,-0.474422527844679,0.332,999,"WS4E1135"
"WS4E1136",3,0.161907026149665,0.155618955100389,0.0401197151750054,584,0.156732694184059,0.584,999,"WS4E1136"
"WS4E1137",1,NA,NA,NA,NA,NA,NA,999,"WS4E1137"
"WS4E1138",1,NA,NA,NA,NA,NA,NA,999,"WS4E1138"
"WS4E1139",1,NA,NA,NA,NA,NA,NA,999,"WS4E1139"
"WS4E1140",2,0.0853449161865986,0.117385891991363,0.0434070709532699,233.5,-0.738151068503526,0.2335,999,"WS4E1140"
"WS4E1141",1,NA,NA,NA,NA,NA,NA,999,"WS4E1141"
"WS4E1142",1,NA,NA,NA,NA,NA,NA,999,"WS4E1142"
"WS4E1143",4,0.201167245662167,0.175031240215781,0.0358331893522379,766,0.729379826882569,0.766,999,"WS4E1143"
"WS4E1144",1,NA,NA,NA,NA,NA,NA,999,"WS4E1144"
"WS4E1145",3,0.105035755754353,0.154340683930221,0.0418619173454502,123,-1.17779909049549,0.123,999,"WS4E1145"
"WS4E1147",1,NA,NA,NA,NA,NA,NA,999,"WS4E1147"
"WS4E1148",4,0.159953685878376,0.172587104812524,0.035869005110536,361,-0.352209906441965,0.361,999,"WS4E1148"
"WS4E1149",2,0.141224243943469,0.118100052432549,0.0438747678146353,732,0.527049889098365,0.732,999,"WS4E1149"
"WS4E1150",4,0.20907238601916,0.174058468222218,0.0380745622820018,800,0.919614453808005,0.8,999,"WS4E1150"
"WS4E1151",2,0.131657023954615,0.112346875485192,0.043644420668122,702,0.442442543028817,0.702,999,"WS4E1151"
"WS4E1152",2,0.158320972240401,0.114836914307661,0.0435545422335256,826,0.998381700342345,0.826,999,"WS4E1152"
"WS4E1155",3,0.16767753485079,0.154277092047696,0.0419182257488433,617,0.319680581983209,0.617,999,"WS4E1155"
"WS4E1157",2,0.118363036059003,0.11658497056886,0.042284884404599,543,0.0420496712993301,0.543,999,"WS4E1157"
"WS4E1158",1,NA,NA,NA,NA,NA,NA,999,"WS4E1158"
"WS4E1159",1,NA,NA,NA,NA,NA,NA,999,"WS4E1159"
"WS4E1161",1,NA,NA,NA,NA,NA,NA,999,"WS4E1161"
"WS4E1162",2,0.133452532916445,0.11383828195009,0.0433717456266032,677,0.452235682077889,0.677,999,"WS4E1162"
"WS5D0791",1,NA,NA,NA,NA,NA,NA,999,"WS5D0791"
"WS5D0792",3,0.118677313499111,0.154292601752193,0.040874946446434,182,-0.871323178361955,0.182,999,"WS5D0792"
"WS5D0793",1,NA,NA,NA,NA,NA,NA,999,"WS5D0793"
"WS5D0795",1,NA,NA,NA,NA,NA,NA,999,"WS5D0795"
"WS5D0796",1,NA,NA,NA,NA,NA,NA,999,"WS5D0796"
"WS5D0798",1,NA,NA,NA,NA,NA,NA,999,"WS5D0798"
"WS5D0814",1,NA,NA,NA,NA,NA,NA,999,"WS5D0814"
"WS5D0816",1,NA,NA,NA,NA,NA,NA,999,"WS5D0816"
"WS5D0817",1,NA,NA,NA,NA,NA,NA,999,"WS5D0817"
"WS5D0819",1,NA,NA,NA,NA,NA,NA,999,"WS5D0819"
"WS5D0820",1,NA,NA,NA,NA,NA,NA,999,"WS5D0820"
"WS5D0824",1,NA,NA,NA,NA,NA,NA,999,"WS5D0824"
"WS5D0826",4,0.16020107997346,0.174431328034086,0.037571589559665,391,-0.378750226631432,0.391,999,"WS5D0826"
"WS5D0828",1,NA,NA,NA,NA,NA,NA,999,"WS5D0828"
