"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","TreeN"
"WP5E1196",2,0.288185253786518,0.28743049028922,0.0464076803118878,414,0.0162637626407083,0.414,999,"WP5E1196"
"WP5E1197",4,0.400488226418556,0.430868996778309,0.036171020282662,162,-0.839920193634019,0.162,999,"WP5E1197"
"WP5E1203",1,NA,NA,NA,NA,NA,NA,999,"WP5E1203"
"WP5E1204",5,0.42956373295228,0.458514796817016,0.0321699240621642,157,-0.899941939831495,0.157,999,"WP5E1204"
"WP5E1205",1,NA,NA,NA,NA,NA,NA,999,"WP5E1205"
"WP5E1206",3,0.371609816599196,0.381546428153662,0.0415384272195294,351,-0.239214920246038,0.351,999,"WP5E1206"
"WP5E1208",1,NA,NA,NA,NA,NA,NA,999,"WP5E1208"
"WP5E1209",1,NA,NA,NA,NA,NA,NA,999,"WP5E1209"
"WP5E1210",1,NA,NA,NA,NA,NA,NA,999,"WP5E1210"
"WP5E1211",3,0.371609816599196,0.381546428153662,0.0415384272195294,351,-0.239214920246038,0.351,999,"WP5E1211"
"WP5E1213",5,0.376871707314029,0.459775508003949,0.0312628561922397,9,-2.65183066384381,0.009,999,"WP5E1213"
"WP5E1251",2,0.313668345948392,0.286497183216797,0.0462523211147184,734,0.587455117424325,0.734,999,"WP5E1251"
"WP5E1253",5,0.426632582792637,0.459260979706175,0.0325229945788087,139,-1.0032408557728,0.139,999,"WP5E1253"
"WP5E1254",4,0.400518386082836,0.430089656500062,0.0368913888944539,186,-0.801576500733786,0.186,999,"WP5E1254"
"WP5E1255",3,0.403733363442803,0.38127189346005,0.0404801527483354,732,0.554876117251713,0.732,999,"WP5E1255"
"WP5E1256",1,NA,NA,NA,NA,NA,NA,999,"WP5E1256"
"WP5E1257",2,0.313668345948392,0.286497183216797,0.0462523211147184,734,0.587455117424325,0.734,999,"WP5E1257"
"WP5E1258",5,0.466228411966422,0.458354436181081,0.032510983864221,628,0.242194324792664,0.628,999,"WP5E1258"
"WP5E1259",4,0.400488226418556,0.430868996778309,0.036171020282662,162,-0.839920193634019,0.162,999,"WP5E1259"
"WP5E1260",2,0.188242556293735,0.286698507054419,0.0491034230759927,54,-2.00507305994357,0.054,999,"WP5E1260"
"WP5E1261",4,0.489874768504852,0.428009987222923,0.0369124932772543,965,1.67598489804672,0.965,999,"WP5E1261"
"WP5E1264",5,0.501356925882483,0.459358015582577,0.031858647026333,903,1.31828919995228,0.903,999,"WP5E1264"
"WP5E1265",4,0.420711872394051,0.429569510884292,0.0360421811393428,365,-0.245757559898935,0.365,999,"WP5E1265"
"WP5E1266",5,0.398682376889866,0.459746802741341,0.0321075345451534,38,-1.90187215295522,0.038,999,"WP5E1266"
"WP5E1268",2,0.313668345948392,0.286497183216797,0.0462523211147184,734,0.587455117424325,0.734,999,"WP5E1268"
"WP5E1269",4,0.392404283280305,0.430989712380037,0.0349227367399415,104,-1.10487987774458,0.104,999,"WP5E1269"
"WP5E1270",3,0.371609816599196,0.381546428153662,0.0415384272195294,351,-0.239214920246038,0.351,999,"WP5E1270"
"WP5E1271",4,0.505959745311126,0.428892714913169,0.0378298531136401,988,2.03720141779163,0.988,999,"WP5E1271"
"WP5E1273",3,0.373951007107758,0.382597945234965,0.0419224557847872,349,-0.20626029571351,0.349,999,"WP5E1273"
"WP5E1277",1,NA,NA,NA,NA,NA,NA,999,"WP5E1277"
"WP5E1278",2,0.283043048845931,0.286058684750908,0.047134116766719,389,-0.0639798963435048,0.389,999,"WP5E1278"
"WP5E1279",5,0.457733205107348,0.45876674163197,0.0312251634801099,502,-0.0330994752126823,0.502,999,"WP5E1279"
"WP5E1365",1,NA,NA,NA,NA,NA,NA,999,"WP5E1365"
"WP5E1366",2,0.313668345948392,0.286497183216797,0.0462523211147184,734,0.587455117424325,0.734,999,"WP5E1366"
"WS1D0943",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS1D0943"
"WS1D0944",2,0.347514273447869,0.288025582871617,0.0461997504944028,932,1.2876409491315,0.932,999,"WS1D0944"
"WS1D0945",3,0.456145030075994,0.378940102445311,0.0413340210735853,983,1.86783007376025,0.983,999,"WS1D0945"
"WS1D0947",4,0.479800604072869,0.428494217140032,0.0361631625173512,930,1.41874723783408,0.93,999,"WS1D0947"
"WS1D0948",3,0.280286177138665,0.382895979994539,0.0409814060640896,16,-2.50381362453513,0.016,999,"WS1D0948"
"WS1D0949",5,0.469229113993155,0.458426592876505,0.0320348450805283,655,0.337211592236382,0.655,999,"WS1D0949"
"WS1D0950",1,NA,NA,NA,NA,NA,NA,999,"WS1D0950"
"WS1D0951",5,0.429486138512336,0.457554083859913,0.0323720226713635,162,-0.867043299472483,0.162,999,"WS1D0951"
"WS1D0952",1,NA,NA,NA,NA,NA,NA,999,"WS1D0952"
"WS1D0954",2,0.360036951922994,0.284726651022067,0.0481903419205459,965,1.56276751522317,0.965,999,"WS1D0954"
"WS1D0955",1,NA,NA,NA,NA,NA,NA,999,"WS1D0955"
"WS1E0956",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS1E0956"
"WS1E0958",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS1E0958"
"WS1E0960",3,0.390048170547672,0.382353886168485,0.0384105066245931,557,0.200317180254556,0.557,999,"WS1E0960"
"WS1E0961",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS1E0961"
"WS1E0962",3,0.419389470013602,0.382002489124196,0.0411428328530595,845,0.908711877544552,0.845,999,"WS1E0962"
"WS1E0964",1,NA,NA,NA,NA,NA,NA,999,"WS1E0964"
"WS1E0966",1,NA,NA,NA,NA,NA,NA,999,"WS1E0966"
"WS1E0967",3,0.456145030075994,0.378940102445311,0.0413340210735853,983,1.86783007376025,0.983,999,"WS1E0967"
"WS1E0968",3,0.349933565936708,0.380126360585063,0.0429152819715918,206,-0.703544128367624,0.206,999,"WS1E0968"
"WS1E0969",2,0.319497601712439,0.284482617767461,0.0477289660335518,830,0.733621254656208,0.83,999,"WS1E0969"
"WS1E0970",2,0.347514273447869,0.288025582871617,0.0461997504944028,932,1.2876409491315,0.932,999,"WS1E0970"
"WS1E0971",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS1E0971"
"WS1E0973",1,NA,NA,NA,NA,NA,NA,999,"WS1E0973"
"WS1E0974",3,0.349933565936708,0.380126360585063,0.0429152819715918,206,-0.703544128367624,0.206,999,"WS1E0974"
"WS1E0975",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS1E0975"
"WS2D0925",1,NA,NA,NA,NA,NA,NA,999,"WS2D0925"
"WS2D0927",1,NA,NA,NA,NA,NA,NA,999,"WS2D0927"
"WS2D0928",2,0.341918374762165,0.287803228283479,0.0461627998663563,922.5,1.17226742388573,0.9225,999,"WS2D0928"
"WS2D0929",1,NA,NA,NA,NA,NA,NA,999,"WS2D0929"
"WS2D0930",1,NA,NA,NA,NA,NA,NA,999,"WS2D0930"
"WS2D0932",4,0.378151304250095,0.431389532423024,0.0345432222155609,62,-1.54120619786727,0.062,999,"WS2D0932"
"WS2D0933",3,0.419256054355671,0.380653257536033,0.0411504828998399,857,0.938088549619152,0.857,999,"WS2D0933"
"WS2D0934",3,0.390353615916298,0.380881115514586,0.041144556626957,568,0.230224874886762,0.568,999,"WS2D0934"
"WS2D0936",1,NA,NA,NA,NA,NA,NA,999,"WS2D0936"
"WS2D0938",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS2D0938"
"WS2D0940",2,0.347514273447869,0.288025582871617,0.0461997504944028,932,1.2876409491315,0.932,999,"WS2D0940"
"WS2D0942",3,0.364730146491625,0.38209125688672,0.0415358035053021,274,-0.417979404031021,0.274,999,"WS2D0942"
"WS2E0983",2,0.31040967486533,0.285280971900358,0.049619154474326,690,0.506431502736997,0.69,999,"WS2E0983"
"WS2E0984",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS2E0984"
"WS2E0992",3,0.399470259970691,0.381545162509603,0.0409759807279164,702,0.437453775178975,0.702,999,"WS2E0992"
"WS2E0993",1,NA,NA,NA,NA,NA,NA,999,"WS2E0993"
"WS2E0994",2,0.30319964750969,0.285349981338393,0.0480005564720015,587.5,0.371863734157085,0.5875,999,"WS2E0994"
"WS2E0996",3,0.419389470013602,0.382002489124196,0.0411428328530595,845,0.908711877544552,0.845,999,"WS2E0996"
"WS2E0997",2,0.30319964750969,0.285349981338393,0.0480005564720015,587.5,0.371863734157085,0.5875,999,"WS2E0997"
"WS2E1002",2,0.300792434246608,0.287256186486823,0.0475209923813293,571,0.284847750046217,0.571,999,"WS2E1002"
"WS2E1003",1,NA,NA,NA,NA,NA,NA,999,"WS2E1003"
"WS2E1005",2,0.300792434246608,0.287256186486823,0.0475209923813293,571,0.284847750046217,0.571,999,"WS2E1005"
"WS2E1006",1,NA,NA,NA,NA,NA,NA,999,"WS2E1006"
"WS2E1010",2,0.315471658790453,0.287000316062767,0.0455424762400593,763,0.625160181840156,0.763,999,"WS2E1010"
"WS2E1013",1,NA,NA,NA,NA,NA,NA,999,"WS2E1013"
"WS2E1017",1,NA,NA,NA,NA,NA,NA,999,"WS2E1017"
"WS2E1018",1,NA,NA,NA,NA,NA,NA,999,"WS2E1018"
"WS3D0894",1,NA,NA,NA,NA,NA,NA,999,"WS3D0894"
"WS3D0895",1,NA,NA,NA,NA,NA,NA,999,"WS3D0895"
"WS3D0896",3,0.444826158182741,0.38172338992131,0.0408694584283973,940,1.54400793864166,0.94,999,"WS3D0896"
"WS3D0897",1,NA,NA,NA,NA,NA,NA,999,"WS3D0897"
"WS3D0898",3,0.37399347336881,0.38058968347404,0.0432044079090241,383,-0.152674470603092,0.383,999,"WS3D0898"
"WS3D0899",3,0.40214029691797,0.380885261675566,0.0406804533720204,733,0.522487668660617,0.733,999,"WS3D0899"
"WS3D0900",1,NA,NA,NA,NA,NA,NA,999,"WS3D0900"
"WS3D0901",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS3D0901"
"WS3D0904",2,0.247813717840639,0.284350079616148,0.04678390040379,168,-0.780960147832164,0.168,999,"WS3D0904"
"WS3D0905",3,0.40214029691797,0.380885261675566,0.0406804533720204,733,0.522487668660617,0.733,999,"WS3D0905"
"WS3D0906",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS3D0906"
"WS3D0907",3,0.351498744668076,0.381057659864537,0.0420761220292857,210,-0.70251044466237,0.21,999,"WS3D0907"
"WS3D0910",2,0.358148046902395,0.283818212552647,0.0473685476668165,970,1.56918119745983,0.97,999,"WS3D0910"
"WS3D0911",3,0.466159906508431,0.380010235474227,0.0424954079270336,980,2.02727012721297,0.98,999,"WS3D0911"
"WS3D0912",3,0.40214029691797,0.380885261675566,0.0406804533720204,733,0.522487668660617,0.733,999,"WS3D0912"
"WS3D0913",2,0.320752449717847,0.28459729932377,0.0473844136183673,818,0.763017786508221,0.818,999,"WS3D0913"
"WS3D0914",1,NA,NA,NA,NA,NA,NA,999,"WS3D0914"
"WS3D0915",1,NA,NA,NA,NA,NA,NA,999,"WS3D0915"
"WS3D0919",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS3D0919"
"WS3D0920",4,0.467535888356051,0.431856116102768,0.0364469783967396,829,0.978950075501329,0.829,999,"WS3D0920"
"WS3D0923",1,NA,NA,NA,NA,NA,NA,999,"WS3D0923"
"WS3D0924",3,0.351968020062196,0.381270897758704,0.0405713269054297,203,-0.722255837597124,0.203,999,"WS3D0924"
"WS3E1024",1,NA,NA,NA,NA,NA,NA,999,"WS3E1024"
"WS3E1027",3,0.360928110539921,0.380562445737781,0.039303083512297,261,-0.499562208438864,0.261,999,"WS3E1027"
"WS3E1029",1,NA,NA,NA,NA,NA,NA,999,"WS3E1029"
"WS3E1032",3,0.26898638106104,0.3818452393093,0.0431772909665798,25,-2.61384759723846,0.025,999,"WS3E1032"
"WS3E1033",1,NA,NA,NA,NA,NA,NA,999,"WS3E1033"
"WS3E1034",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS3E1034"
"WS3E1035",2,0.20758449484487,0.284258638966674,0.0483215100945399,72,-1.58674975123486,0.072,999,"WS3E1035"
"WS3E1036",3,0.385406261184744,0.37984920533054,0.0405417746681453,524,0.137069871748134,0.524,999,"WS3E1036"
"WS3E1037",1,NA,NA,NA,NA,NA,NA,999,"WS3E1037"
"WS3E1038",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS3E1038"
"WS3E1043",3,0.460436047557558,0.382955154803061,0.0427824629402387,976,1.81104329740734,0.976,999,"WS3E1043"
"WS3E1044",1,NA,NA,NA,NA,NA,NA,999,"WS3E1044"
"WS3E1045",1,NA,NA,NA,NA,NA,NA,999,"WS3E1045"
"WS3E1048",1,NA,NA,NA,NA,NA,NA,999,"WS3E1048"
"WS3E1049",2,0.235656190773763,0.284181298829311,0.0473404198755991,133,-1.02502487690356,0.133,999,"WS3E1049"
"WS3E1052",2,0.162364271777999,0.286770527840881,0.0474493810710792,24,-2.62187310465697,0.024,999,"WS3E1052"
"WS3E1058",1,NA,NA,NA,NA,NA,NA,999,"WS3E1058"
"WS3E1061",1,NA,NA,NA,NA,NA,NA,999,"WS3E1061"
"WS3E1064",1,NA,NA,NA,NA,NA,NA,999,"WS3E1064"
"WS3E1067",1,NA,NA,NA,NA,NA,NA,999,"WS3E1067"
"WS3E1068",1,NA,NA,NA,NA,NA,NA,999,"WS3E1068"
"WS3E1070",3,0.3622624868393,0.38017548000904,0.0408741124897265,266,-0.438247880592937,0.266,999,"WS3E1070"
"WS3E1073",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS3E1073"
"WS3E1076",1,NA,NA,NA,NA,NA,NA,999,"WS3E1076"
"WS3E1077",1,NA,NA,NA,NA,NA,NA,999,"WS3E1077"
"WS3E1079",2,0.0229324824212295,0.287347517193517,0.046469685893308,1,-5.69005427278701,0.001,999,"WS3E1079"
"WS3E1080",2,0.162364271777999,0.286770527840881,0.0474493810710792,24,-2.62187310465697,0.024,999,"WS3E1080"
"WS3E1083",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS3E1083"
"WS3E1084",1,NA,NA,NA,NA,NA,NA,999,"WS3E1084"
"WS3E1085",3,0.385406261184744,0.37984920533054,0.0405417746681453,524,0.137069871748134,0.524,999,"WS3E1085"
"WS3E1086",4,0.398901335498408,0.431092219051785,0.0374908393569299,161,-0.858633311644618,0.161,999,"WS3E1086"
"WS3E1087",1,NA,NA,NA,NA,NA,NA,999,"WS3E1087"
"WS3E1088",1,NA,NA,NA,NA,NA,NA,999,"WS3E1088"
"WS3E1092",5,0.454821142566543,0.45897365150694,0.033114829797319,452,-0.125397260557039,0.452,999,"WS3E1092"
"WS3E1093",3,0.378344703052994,0.380543659846225,0.0432001023518708,421,-0.0509016570220233,0.421,999,"WS3E1093"
"WS3E1094",6,0.509523905482575,0.477976878710815,0.0291277697885879,855,1.08305671875089,0.855,999,"WS3E1094"
"WS3E1096",1,NA,NA,NA,NA,NA,NA,999,"WS3E1096"
"WS3E1097",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS3E1097"
"WS3E1098",3,0.453877170611349,0.38209814126837,0.0405873984960755,972,1.76850529974027,0.972,999,"WS3E1098"
"WS3E1099",5,0.447860892439143,0.458646026256442,0.0323512067678646,367,-0.333376553607034,0.367,999,"WS3E1099"
"WS3E1101",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS3E1101"
"WS4D0838",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4D0838"
"WS4D0839",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4D0839"
"WS4D0840",2,0.294805298035839,0.287008969007335,0.0492037604327011,478,0.158449861554131,0.478,999,"WS4D0840"
"WS4D0841",1,NA,NA,NA,NA,NA,NA,999,"WS4D0841"
"WS4D0843",1,NA,NA,NA,NA,NA,NA,999,"WS4D0843"
"WS4D0845",2,0.0234034078715045,0.288018293459339,0.0470632184854147,1,-5.62254121378971,0.001,999,"WS4D0845"
"WS4D0847",1,NA,NA,NA,NA,NA,NA,999,"WS4D0847"
"WS4D0852",3,0.406862597221879,0.38317637451201,0.0403875736617686,758,0.586473030250158,0.758,999,"WS4D0852"
"WS4D0855",1,NA,NA,NA,NA,NA,NA,999,"WS4D0855"
"WS4D0857",1,NA,NA,NA,NA,NA,NA,999,"WS4D0857"
"WS4D0859",1,NA,NA,NA,NA,NA,NA,999,"WS4D0859"
"WS4D0860",4,0.40200850710847,0.43105293813546,0.0366229856340984,183,-0.793065625975272,0.183,999,"WS4D0860"
"WS4D0863",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4D0863"
"WS4D0866",1,NA,NA,NA,NA,NA,NA,999,"WS4D0866"
"WS4D0867",4,0.403039037365964,0.429868620515834,0.0363581195161835,171,-0.737925489736275,0.171,999,"WS4D0867"
"WS4D0868",1,NA,NA,NA,NA,NA,NA,999,"WS4D0868"
"WS4D0869",1,NA,NA,NA,NA,NA,NA,999,"WS4D0869"
"WS4D0870",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS4D0870"
"WS4D0871",4,0.400039893416456,0.42938935937558,0.037198498225496,167,-0.788995990677051,0.167,999,"WS4D0871"
"WS4D0872",4,0.428261411144319,0.430181979027484,0.0362034787301042,469,-0.0530492635109312,0.469,999,"WS4D0872"
"WS4D0875",1,NA,NA,NA,NA,NA,NA,999,"WS4D0875"
"WS4D0877",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS4D0877"
"WS4D0878",1,NA,NA,NA,NA,NA,NA,999,"WS4D0878"
"WS4D0879",1,NA,NA,NA,NA,NA,NA,999,"WS4D0879"
"WS4D0881",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS4D0881"
"WS4D0884",1,NA,NA,NA,NA,NA,NA,999,"WS4D0884"
"WS4D0886",3,0.349933565936708,0.380126360585063,0.0429152819715918,206,-0.703544128367624,0.206,999,"WS4D0886"
"WS4D0888",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4D0888"
"WS4D0889",2,0.0234034078715045,0.288018293459339,0.0470632184854147,1,-5.62254121378971,0.001,999,"WS4D0889"
"WS4D0890",2,0.0234034078715045,0.288018293459339,0.0470632184854147,1,-5.62254121378971,0.001,999,"WS4D0890"
"WS4D0892",4,0.357007822074916,0.431988465362374,0.0372046770681182,34,-2.01535530466172,0.034,999,"WS4D0892"
"WS4D0893",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4D0893"
"WS4E1107",2,0.14995696299272,0.285716710403787,0.0481711364139283,20,-2.81827993935001,0.02,999,"WS4E1107"
"WS4E1108",1,NA,NA,NA,NA,NA,NA,999,"WS4E1108"
"WS4E1110",2,0.323029105886761,0.284837790253458,0.0453829667675939,843,0.84153413391592,0.843,999,"WS4E1110"
"WS4E1111",3,0.385951524915281,0.381410597973342,0.0410976653278115,513,0.110491116848583,0.513,999,"WS4E1111"
"WS4E1114",3,0.376170521400358,0.380166272546851,0.0444682467053074,387,-0.0898562781881782,0.387,999,"WS4E1114"
"WS4E1117",3,0.280286177138665,0.382895979994539,0.0409814060640896,16,-2.50381362453513,0.016,999,"WS4E1117"
"WS4E1119",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS4E1119"
"WS4E1122",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS4E1122"
"WS4E1123",2,0.275858776369359,0.284765860264447,0.0498632890331938,324,-0.178630091752651,0.324,999,"WS4E1123"
"WS4E1124",1,NA,NA,NA,NA,NA,NA,999,"WS4E1124"
"WS4E1126",3,0.195914898558562,0.383177080798628,0.0408555273434216,2,-4.58352135969231,0.002,999,"WS4E1126"
"WS4E1127",2,0.309010302012732,0.286126589086867,0.0489484650751613,668,0.467506241323957,0.668,999,"WS4E1127"
"WS4E1129",3,0.404794022696892,0.37992295049027,0.0420049468636085,749,0.592098647032671,0.749,999,"WS4E1129"
"WS4E1134",1,NA,NA,NA,NA,NA,NA,999,"WS4E1134"
"WS4E1135",2,0.320752449717847,0.28459729932377,0.0473844136183673,818,0.763017786508221,0.818,999,"WS4E1135"
"WS4E1137",1,NA,NA,NA,NA,NA,NA,999,"WS4E1137"
"WS4E1140",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4E1140"
"WS4E1143",2,0.23635152315989,0.287209466099695,0.0466473186052725,122,-1.09026508833578,0.122,999,"WS4E1143"
"WS4E1144",3,0.28523914297856,0.381870187286157,0.0424378360071751,32,-2.27700216126144,0.032,999,"WS4E1144"
"WS4E1145",1,NA,NA,NA,NA,NA,NA,999,"WS4E1145"
